56199,Credit,0.9016833305358887
53471,Supp,0.900721549987793
57112,Credit,0.9006764888763428
59851,Supp,0.9006654620170593
58415,Supp,0.8997753262519836
51194,Supp,0.8997290134429932
51951,Supp,0.8987550139427185
50020,Supp,0.8982467651367188
57271,Supp,0.8978276252746582
52372,Elite,0.8978162407875061
50775,Elite,0.8966413736343384
52925,Elite,0.8964783549308777
54872,Elite,0.8964706063270569
50242,Supp,0.8942754864692688
57587,Elite,0.8874303698539734
58687,Supp,0.8855174779891968
51696,Supp,0.8849618434906006
50541,Supp,0.8838130235671997
59448,Supp,0.8837336897850037
55369,Supp,0.883685827255249
57006,Elite,0.881458580493927
55491,Elite,0.8805658221244812
52826,Supp,0.8794484734535217
58097,Elite,0.8778030276298523
51806,Supp,0.8762905597686768
56163,Supp,0.8755192160606384
56529,Supp,0.8743503093719482
57394,Supp,0.8725114464759827
59135,Supp,0.8723763823509216
58556,Supp,0.8693493008613586
55604,Supp,0.866889238357544
51740,Elite,0.8659546375274658
57453,Supp,0.8648245334625244
51841,Supp,0.8642986416816711
58173,Supp,0.8641823530197144
55450,Supp,0.862453043460846
59554,Supp,0.8618322610855103
58819,Supp,0.8567665219306946
51095,Supp,0.8549883365631104
54433,Supp,0.853825569152832
50507,Supp,0.8529680967330933
56890,Supp,0.8502948880195618
52727,Supp,0.8502734303474426
50970,Credit,0.849791407585144
58076,Supp,0.8495616912841797
56272,Supp,0.848473072052002
56350,Supp,0.8476583957672119
56622,Supp,0.8448586463928223
52189,Supp,0.8442966938018799
57483,Supp,0.8442632555961609
55119,Supp,0.8442271947860718
55074,Supp,0.8429919481277466
50994,Supp,0.8428149223327637
58474,Credit,0.8422881364822388
58025,Elite,0.8420027494430542
50498,Supp,0.8390231728553772
57050,Supp,0.8386457562446594
54394,Supp,0.8358219265937805
51569,Supp,0.833589494228363
53917,Credit,0.8335367441177368
57524,Supp,0.8334245681762695
52505,Elite,0.8322240710258484
52631,Supp,0.8299269676208496
51577,Elite,0.8298764824867249
52326,Supp,0.8290806412696838
55241,Elite,0.8270865082740784
51013,Supp,0.8257219791412354
56924,Supp,0.8256765604019165
51724,Supp,0.8254696130752563
54028,Credit,0.8253909349441528
52014,Supp,0.819021463394165
53854,Supp,0.8183446526527405
51233,Supp,0.8181363344192505
58937,Supp,0.8157652616500854
50990,Supp,0.8145383596420288
50005,Elite,0.8138874769210815
51402,Supp,0.811619758605957
52176,Elite,0.8105041980743408
53922,Supp,0.8103711605072021
58318,Supp,0.8099814057350159
58433,Supp,0.8091760277748108
53237,Elite,0.8088154196739197
51655,Supp,0.8078389167785645
56500,Elite,0.8076086044311523
58985,Elite,0.8067005276679993
58588,Supp,0.8057413697242737
55044,Supp,0.8051439523696899
55653,Supp,0.8040401339530945
52964,Elite,0.8040242195129395
51129,Supp,0.8024111986160278
59826,Elite,0.801605224609375
52739,Supp,0.8011130094528198
56808,Supp,0.7992182374000549
51779,Elite,0.7960398197174072
53679,Credit,0.7956593036651611
54450,Supp,0.7946121692657471
51014,Elite,0.7938316464424133
50760,Credit,0.7917564511299133
56802,Supp,0.7912406921386719
51470,Supp,0.7911092638969421
56902,Supp,0.790473222732544
57003,Elite,0.7875936031341553
52123,Supp,0.7873450517654419
58682,Elite,0.7871420979499817
55349,Elite,0.7863982915878296
55101,Supp,0.7851732969284058
53108,Credit,0.7848151326179504
50682,Elite,0.7844889760017395
51712,Supp,0.7840535044670105
54966,Credit,0.7805666923522949
54869,Elite,0.7792696356773376
52747,Credit,0.7788963913917542
51188,Supp,0.7788543105125427
56062,Supp,0.7785059809684753
59243,Elite,0.7783594727516174
55319,Supp,0.7782214879989624
59821,Credit,0.7778937220573425
50264,Supp,0.7749384641647339
54343,Credit,0.7729179859161377
55919,Elite,0.7722334265708923
59904,Credit,0.7721105813980103
59746,Supp,0.771605908870697
55516,Elite,0.7713386416435242
52814,Supp,0.7708326578140259
57894,Supp,0.7704944610595703
57091,Supp,0.769972562789917
52957,Supp,0.768774688243866
58758,Supp,0.7683025002479553
58226,Elite,0.7680166363716125
51710,Credit,0.7676532864570618
51676,Supp,0.7672756910324097
52486,Credit,0.7672339081764221
52816,Supp,0.766686737537384
56394,Supp,0.7656245827674866
50394,Credit,0.761948823928833
58931,Elite,0.757273256778717
51137,Supp,0.7552549839019775
52975,Supp,0.7542266845703125
56404,Elite,0.7514991164207458
55869,Supp,0.7505176663398743
55966,Credit,0.7505060434341431
58623,Supp,0.7498189210891724
56715,Elite,0.746109127998352
51120,Elite,0.7460843324661255
59110,Supp,0.7456111907958984
52569,Credit,0.7451134324073792
58211,Elite,0.7444086074829102
59544,Supp,0.7442620992660522
59763,Supp,0.742702066898346
54141,Supp,0.7412061095237732
54306,Supp,0.7405107617378235
59046,Supp,0.7396523356437683
57846,Supp,0.7383370399475098
58150,Supp,0.7379129528999329
56018,Credit,0.7357921600341797
57625,Credit,0.7336178421974182
58283,Elite,0.733030378818512
58916,Credit,0.7312476634979248
58045,Supp,0.7272794246673584
50336,Elite,0.7263237833976746
59128,Supp,0.7249791622161865
54112,Supp,0.724714994430542
52740,Credit,0.7241253852844238
55716,Supp,0.7217870354652405
54858,Credit,0.7194961309432983
56293,Supp,0.7178629636764526
55803,Supp,0.717646062374115
54133,Elite,0.7173171639442444
55277,Supp,0.7168706655502319
56041,Supp,0.7149569988250732
51796,Elite,0.7136613130569458
52632,Credit,0.713401734828949
56456,Supp,0.7133492827415466
53988,Supp,0.7106784582138062
55172,Elite,0.7105875611305237
53670,Supp,0.7090961933135986
56040,Supp,0.7071152925491333
51914,Supp,0.7069655656814575
55935,Elite,0.7034392356872559
54529,Elite,0.7017285227775574
50289,Supp,0.7008585333824158
56354,Supp,0.6963050365447998
55599,Credit,0.6954360008239746
53240,Elite,0.6951586008071899
56353,Credit,0.6923927068710327
57211,Supp,0.6910216212272644
55447,Credit,0.6909600496292114
55536,Supp,0.689099133014679
50721,Elite,0.6885697245597839
59277,Supp,0.6868426203727722
53651,Elite,0.6859026551246643
57716,Elite,0.6853333115577698
55900,Supp,0.685259222984314
56470,Elite,0.6850990056991577
56964,Supp,0.6847261190414429
54558,Credit,0.683335542678833
58258,Supp,0.6833194494247437
53228,Credit,0.6831532120704651
56053,Supp,0.683074414730072
50486,Supp,0.6821865439414978
51488,Credit,0.681832492351532
52897,Credit,0.6817301511764526
53882,Elite,0.6814181208610535
53508,Credit,0.6811392903327942
59058,Elite,0.680252730846405
54914,Credit,0.6801719069480896
57134,Credit,0.6786187887191772
59241,Supp,0.6783413290977478
52465,Supp,0.6769880652427673
57007,Credit,0.6767237186431885
58062,Elite,0.6758978366851807
56049,Supp,0.6751538515090942
52853,Elite,0.6739503145217896
57015,Supp,0.6731656789779663
51888,Elite,0.6731029152870178
56881,Supp,0.6730542182922363
58820,Supp,0.6727234721183777
58135,Supp,0.6725717186927795
55403,Elite,0.6699680089950562
55129,Elite,0.6695884466171265
52108,Supp,0.669445276260376
52192,Supp,0.6687706112861633
56853,Supp,0.6681824922561646
50666,Elite,0.6666209101676941
51781,Supp,0.6657832264900208
52703,Credit,0.6656557321548462
52526,Supp,0.6656080484390259
55263,Elite,0.6648030281066895
59618,Elite,0.6630326509475708
56073,Elite,0.6628145575523376
53141,Credit,0.6612852811813354
54552,Credit,0.6609722375869751
52962,Credit,0.6602816581726074
58050,Elite,0.6588410139083862
57876,Credit,0.6580740213394165
52165,Elite,0.6575793027877808
57702,Elite,0.6571836471557617
52532,Supp,0.6560692191123962
57511,Supp,0.6552984714508057
56849,Supp,0.6525821685791016
54998,Supp,0.6498785018920898
50319,Elite,0.6497445106506348
52506,Credit,0.649491012096405
55253,Supp,0.6494296789169312
50644,Supp,0.649183452129364
50083,Elite,0.6476419568061829
57724,Credit,0.6473470330238342
53532,Supp,0.6462826132774353
59545,Elite,0.6449698209762573
50261,Elite,0.6449325680732727
51772,Credit,0.6444815993309021
50511,Credit,0.643852949142456
57313,Elite,0.6433336734771729
57694,Elite,0.6430670022964478
52565,Elite,0.6398527026176453
52367,Supp,0.6361356377601624
52626,Elite,0.6360109448432922
58251,Elite,0.6355487704277039
53864,Supp,0.6352619528770447
59084,Supp,0.633958637714386
53095,Elite,0.633930504322052
50297,Supp,0.6335327625274658
55462,Elite,0.6334565281867981
58811,Elite,0.6328936219215393
53367,Elite,0.63242107629776
52996,Credit,0.6320332288742065
55784,Credit,0.6310369968414307
59710,Elite,0.6310208439826965
55905,Elite,0.6307064294815063
58523,Elite,0.6295199990272522
54828,Elite,0.6294031143188477
57758,Elite,0.6289756298065186
51722,Elite,0.6274559497833252
51027,Elite,0.6271435618400574
54084,Supp,0.6269294619560242
56186,Supp,0.6247718334197998
51442,Elite,0.6243945360183716
59536,Elite,0.6230244636535645
52683,Credit,0.6220356822013855
54382,Credit,0.62201327085495
59149,Credit,0.6219229698181152
59913,Elite,0.6206933259963989
50134,Elite,0.6197033524513245
57502,Elite,0.6195294857025146
50230,Credit,0.6187466979026794
53766,Elite,0.618475079536438
55951,Elite,0.6182757019996643
52560,Supp,0.6182039976119995
53715,Elite,0.6177887916564941
58387,Elite,0.6154984831809998
58477,Supp,0.6152337789535522
52109,Elite,0.6149497032165527
58169,Supp,0.6149280071258545
53067,Credit,0.614661693572998
54407,Credit,0.6144413352012634
52787,Elite,0.6137529611587524
54213,Elite,0.6133387088775635
56157,Elite,0.6128677129745483
52128,Elite,0.6128227114677429
50604,Credit,0.6123125553131104
58095,Elite,0.6121063232421875
55339,Credit,0.6116202473640442
52001,Elite,0.6113932728767395
54956,Elite,0.6111994981765747
55871,Elite,0.6108763813972473
56907,Credit,0.609951376914978
55207,Supp,0.6099499464035034
56319,Elite,0.6095415353775024
54524,Credit,0.6094878315925598
59342,Elite,0.6091349124908447
51682,Elite,0.606667697429657
58987,Supp,0.6066519021987915
52527,Elite,0.606182873249054
51868,Elite,0.6061102747917175
53470,Supp,0.6056607961654663
58383,Elite,0.605581521987915
57529,Supp,0.6055172681808472
59239,Elite,0.6053137183189392
59511,Elite,0.6044958233833313
56898,Elite,0.6042904853820801
58130,Supp,0.6021758913993835
59276,Supp,0.6021446585655212
57269,Supp,0.6020640730857849
53241,Elite,0.6015012860298157
50672,Elite,0.6011984348297119
55008,Elite,0.6008671522140503
52979,Elite,0.6006066203117371
52457,Elite,0.599258303642273
55595,Supp,0.5991494059562683
53746,Supp,0.597679615020752
58394,Elite,0.5974920392036438
59745,Supp,0.597469687461853
58642,Supp,0.5972446799278259
53090,Elite,0.5971481800079346
59815,Elite,0.596770703792572
59508,Credit,0.5967212915420532
51998,Elite,0.5966169238090515
51336,Credit,0.5963061451911926
58153,Credit,0.5959585905075073
51175,Elite,0.5941548943519592
55356,Elite,0.593610405921936
58543,Elite,0.5934149026870728
52829,Elite,0.59327232837677
53376,Elite,0.593151330947876
54833,Elite,0.5928332805633545
56419,Credit,0.5928254127502441
53145,Credit,0.5922405123710632
51397,Credit,0.5919575095176697
50704,Supp,0.5918329954147339
51267,Elite,0.5915939211845398
58608,Elite,0.5914043188095093
50088,Elite,0.5913468599319458
57828,Elite,0.5911898612976074
50518,Elite,0.5911192297935486
56363,Elite,0.5904070734977722
56626,Elite,0.5897868275642395
55015,Elite,0.5897843241691589
57497,Elite,0.5897454023361206
54615,Elite,0.5895285606384277
51168,Elite,0.5884349942207336
57293,Elite,0.5882871747016907
58563,Elite,0.5879645347595215
51288,Credit,0.5869420766830444
51104,Supp,0.5864080190658569
51339,Supp,0.5856657028198242
53156,Elite,0.5856121182441711
50833,Supp,0.5856027007102966
54626,Supp,0.5855492949485779
57735,Elite,0.5854997634887695
53797,Supp,0.5851763486862183
57938,Supp,0.585061252117157
55426,Credit,0.5850369930267334
51472,Credit,0.584900975227356
56530,Elite,0.5843926668167114
55909,Elite,0.583885133266449
58240,Elite,0.5837536454200745
58015,Credit,0.5837288498878479
56728,Supp,0.5830244421958923
59345,Elite,0.5826560258865356
51420,Elite,0.5826249122619629
58093,Supp,0.5810941457748413
54329,Supp,0.5803373456001282
51301,Elite,0.5798827409744263
54572,Credit,0.5794779658317566
58112,Elite,0.5793195366859436
54649,Supp,0.5785951614379883
52611,Elite,0.5785504579544067
57096,Elite,0.5783186554908752
58831,Elite,0.5779403448104858
57720,Elite,0.5777879357337952
50738,Credit,0.5770613551139832
50585,Supp,0.5770490169525146
55467,Credit,0.5753588080406189
55514,Credit,0.575102686882019
57029,Elite,0.5748459696769714
59692,Supp,0.574622631072998
55230,Elite,0.5740871429443359
56738,Supp,0.5734831690788269
51364,Supp,0.5723538994789124
59505,Credit,0.5717151165008545
52871,Elite,0.5712124109268188
53912,Supp,0.5710031986236572
51075,Elite,0.5708911418914795
52228,Elite,0.5707699060440063
59844,Elite,0.5706011056900024
58261,Supp,0.5698664784431458
55799,Elite,0.5696863532066345
54088,Elite,0.5696799755096436
51090,Elite,0.5687828660011292
58678,Supp,0.5674487948417664
53137,Elite,0.5673251748085022
57328,Elite,0.5669285655021667
50650,Elite,0.5668291449546814
59704,Credit,0.5664067268371582
53534,Elite,0.5663378238677979
50417,Supp,0.5660616159439087
59757,Supp,0.5658968091011047
50169,Elite,0.5658661723136902
54054,Elite,0.5656826496124268
54633,Elite,0.5641598105430603
54045,Supp,0.5639339685440063
52879,Supp,0.5634599328041077
53928,Elite,0.5623717904090881
52654,Elite,0.562201976776123
51587,Elite,0.5615299940109253
51351,Supp,0.5613039135932922
57733,Elite,0.5608360171318054
59642,Supp,0.5604268908500671
53867,Supp,0.5604144930839539
56809,Elite,0.5601305961608887
51384,Elite,0.5593002438545227
53444,Elite,0.5589781999588013
59130,Elite,0.5588595867156982
57423,Elite,0.558738648891449
55643,Elite,0.5583925843238831
51578,Elite,0.5579938888549805
50433,Credit,0.5574372410774231
54803,Elite,0.5571126341819763
57321,Elite,0.5566204190254211
58699,Elite,0.5565632581710815
52583,Credit,0.5565319061279297
54663,Elite,0.5560200810432434
51748,Credit,0.555625319480896
59019,Supp,0.5548096299171448
59657,Supp,0.5545048713684082
53446,Supp,0.5540090799331665
56697,Elite,0.5537222027778625
56001,Elite,0.5535624623298645
57949,Elite,0.5534945726394653
56829,Supp,0.5531230568885803
57005,Credit,0.552757740020752
52082,Supp,0.552517294883728
58981,Credit,0.5520848631858826
58654,Elite,0.5519240498542786
57288,Elite,0.5517069101333618
50613,Supp,0.5512835383415222
53848,Elite,0.5508228540420532
58847,Elite,0.5496909022331238
57669,Supp,0.5492494106292725
56541,Supp,0.5489472150802612
53719,Elite,0.54883873462677
59848,Elite,0.5482023358345032
51821,Credit,0.5477584600448608
52798,Elite,0.5476984977722168
52672,Elite,0.5475130081176758
54367,Credit,0.5474725961685181
54852,Elite,0.5473436117172241
51648,Credit,0.547338604927063
52519,Elite,0.5468355417251587
55059,Elite,0.5468246340751648
53561,Supp,0.5466791391372681
56681,Credit,0.5464773178100586
56471,Elite,0.5435883402824402
55309,Elite,0.543489396572113
53165,Elite,0.5434278845787048
54747,Elite,0.5434128642082214
54272,Supp,0.5433009266853333
58961,Supp,0.5432208776473999
59199,Credit,0.5431024432182312
54642,Supp,0.542993426322937
52732,Credit,0.5427853465080261
57832,Elite,0.5424883961677551
52193,Elite,0.5419749617576599
53523,Elite,0.5419583916664124
54887,Elite,0.541908860206604
54585,Elite,0.5415124893188477
57221,Supp,0.5414609313011169
51018,Elite,0.5414575338363647
52753,Elite,0.5409452319145203
52837,Elite,0.5407820343971252
56900,Elite,0.5405260324478149
55183,Elite,0.5402807593345642
50617,Supp,0.5397159457206726
53869,Elite,0.5395960211753845
52585,Elite,0.5395270586013794
51482,Credit,0.5394119620323181
52074,Elite,0.5392872095108032
54588,Supp,0.5392700433731079
55757,Elite,0.5390967130661011
53507,Elite,0.5387714505195618
58378,Credit,0.5383118987083435
54157,Supp,0.538133442401886
59771,Credit,0.5377827882766724
54493,Elite,0.5377610325813293
54288,Elite,0.5375790596008301
54265,Elite,0.5363287925720215
58707,Elite,0.5360977649688721
57857,Supp,0.5360580086708069
51940,Elite,0.535474956035614
59997,Elite,0.5352504253387451
58001,Elite,0.5352370142936707
59417,Credit,0.534667432308197
57565,Elite,0.5343509912490845
58423,Credit,0.5333410501480103
55731,Credit,0.5331840515136719
55990,Elite,0.5329543948173523
50922,Credit,0.5328149199485779
53784,Credit,0.5319709181785583
53792,Elite,0.5317850708961487
50819,Elite,0.5314184427261353
50263,Credit,0.531182050704956
54689,Supp,0.5304067134857178
59875,Elite,0.5299631357192993
55087,Elite,0.5299504399299622
50358,Supp,0.5297542810440063
51527,Elite,0.5292859077453613
56974,Elite,0.5288414359092712
57908,Credit,0.5284423232078552
51307,Elite,0.5282864570617676
57124,Credit,0.5282080173492432
54968,Elite,0.5281423330307007
58482,Elite,0.5279439687728882
53591,Elite,0.5278768539428711
54666,Elite,0.52773517370224
53014,Elite,0.5276663899421692
52736,Credit,0.5274466276168823
51103,Elite,0.527425229549408
58868,Elite,0.5272130370140076
52622,Elite,0.5270594358444214
54479,Elite,0.5265256762504578
52726,Elite,0.5258954167366028
59092,Elite,0.5255021452903748
53268,Elite,0.5252479314804077
51558,Elite,0.524193525314331
56156,Supp,0.5241235494613647
55082,Elite,0.523475170135498
53347,Elite,0.5226648449897766
54482,Elite,0.5223513841629028
55555,Elite,0.5214719176292419
58262,Supp,0.521453857421875
59262,Supp,0.521304190158844
57652,Credit,0.5211355686187744
52208,Elite,0.5210157632827759
50992,Elite,0.5204087495803833
50357,Elite,0.5203225612640381
54612,Elite,0.5201439261436462
51237,Elite,0.5194635391235352
54424,Elite,0.518805742263794
53514,Elite,0.5187062621116638
53263,Elite,0.5182635188102722
58881,Elite,0.5173991322517395
55910,Credit,0.5171215534210205
52751,Credit,0.5168928503990173
55282,Elite,0.5167813897132874
57489,Supp,0.5166295170783997
52613,Elite,0.5163125991821289
51853,Elite,0.5147058963775635
57100,Elite,0.512755274772644
57302,Elite,0.5127273201942444
51993,Elite,0.5126332640647888
56369,Elite,0.5122465491294861
59820,Elite,0.5122125148773193
53643,Credit,0.5120920538902283
59686,Credit,0.5119810104370117
55761,Credit,0.5119432806968689
56078,Elite,0.5119243860244751
52943,Elite,0.5117782354354858
58159,Elite,0.511202335357666
51793,Elite,0.5110788941383362
56951,Elite,0.510358989238739
58339,Elite,0.5103471875190735
55204,Elite,0.510281503200531
52912,Elite,0.50972580909729
53161,Supp,0.5093933343887329
50916,Credit,0.5093007683753967
58344,Elite,0.5089733600616455
58797,Elite,0.5086995959281921
52210,Elite,0.5085736513137817
51273,Credit,0.5085115432739258
57537,Elite,0.5081170201301575
50902,Supp,0.5080249905586243
53860,Elite,0.5079839825630188
58788,Elite,0.5079836845397949
57762,Elite,0.5074779987335205
56146,Supp,0.5073190331459045
52601,Elite,0.5070365071296692
51596,Supp,0.5067657232284546
54824,Supp,0.5067083239555359
52963,Elite,0.5067079663276672
59077,Elite,0.5066518783569336
53844,Elite,0.5058268308639526
51946,Supp,0.5053135752677917
58828,Supp,0.5050520300865173
59630,Elite,0.5044962167739868
59998,Credit,0.5044521689414978
55056,Elite,0.5041525959968567
51352,Elite,0.5040256381034851
50431,Credit,0.5034421682357788
50503,Supp,0.5034353733062744
57833,Elite,0.5029569864273071
59485,Elite,0.5024056434631348
59650,Elite,0.5022708773612976
50840,Elite,0.5018725395202637
50537,Credit,0.5012165307998657
56032,Supp,0.5011635422706604
57041,Credit,0.5007136464118958
53115,Elite,0.5007091164588928
55709,Supp,0.5002655982971191
55786,Supp,0.49951183795928955
53758,Credit,0.499443382024765
53640,Elite,0.498202919960022
58017,Elite,0.498070627450943
58537,Supp,0.49790292978286743
57002,Elite,0.4977993369102478
51338,Elite,0.49779608845710754
57990,Elite,0.4976651668548584
59504,Elite,0.49721744656562805
58323,Elite,0.49643954634666443
53621,Credit,0.4962507486343384
53366,Elite,0.4959685206413269
51153,Elite,0.4959383010864258
59551,Elite,0.49561429023742676
53695,Supp,0.49552232027053833
50254,Supp,0.495511531829834
57928,Credit,0.49536535143852234
55006,Supp,0.4951530694961548
51309,Supp,0.494183212518692
55607,Elite,0.49248141050338745
58372,Elite,0.4915149509906769
53983,Supp,0.4914827048778534
54366,Elite,0.4908643662929535
54147,Elite,0.49077022075653076
51540,Elite,0.4906598925590515
54732,Elite,0.4903770089149475
50286,Elite,0.4903707802295685
55427,Elite,0.4898967444896698
53745,Credit,0.4897996187210083
53333,Elite,0.48953789472579956
54947,Supp,0.4894636869430542
58448,Elite,0.488462895154953
56573,Elite,0.4883095920085907
51382,Elite,0.4876020550727844
55169,Elite,0.48751112818717957
54578,Elite,0.48749032616615295
55800,Elite,0.486645370721817
54362,Supp,0.48603785037994385
59146,Elite,0.48565229773521423
58185,Supp,0.48521992564201355
58205,Elite,0.48515456914901733
56383,Elite,0.48511579632759094
56612,Credit,0.4844668209552765
51982,Credit,0.48441725969314575
50016,Elite,0.48432669043540955
57797,Elite,0.4841919541358948
59396,Supp,0.4820396900177002
55657,Elite,0.48177313804626465
51025,Elite,0.4817587435245514
53271,Elite,0.4817538857460022
57463,Elite,0.481690376996994
51618,Elite,0.4814319610595703
54934,Elite,0.4811221957206726
54672,Elite,0.48078009486198425
52134,Supp,0.4795109033584595
58332,Elite,0.4794362485408783
50373,Elite,0.47877761721611023
59297,Elite,0.47867351770401
58452,Elite,0.4785657227039337
58446,Elite,0.47780242562294006
50152,Supp,0.4775528907775879
58812,Elite,0.477536141872406
55822,Elite,0.47733238339424133
53420,Elite,0.4772811830043793
52684,Elite,0.47700250148773193
53464,Elite,0.47684794664382935
55710,Credit,0.47654974460601807
50305,Elite,0.4763774275779724
57462,Elite,0.47631871700286865
56284,Elite,0.4759351909160614
57431,Elite,0.47559481859207153
52864,Supp,0.47539785504341125
50905,Elite,0.47537052631378174
55745,Supp,0.47513407468795776
58166,Elite,0.4750153124332428
57493,Supp,0.474850594997406
59157,Elite,0.4745863974094391
59373,Elite,0.4745829105377197
50338,Elite,0.47454601526260376
51830,Elite,0.4744148850440979
59332,Elite,0.47287502884864807
58983,Elite,0.472493439912796
57986,Elite,0.4720996916294098
54659,Supp,0.472013920545578
50502,Elite,0.4712257385253906
50947,Elite,0.4710930585861206
56928,Elite,0.47062742710113525
57753,Elite,0.4695201814174652
